,time,cluster,nino12,nino3,nino34,nino4,canonical,EMI,C_index_takahashi,E_index_takahashi
44,1908-09-01,2,-0.36494964,-0.5812273,-0.4799498,-0.22460961,-0.5438024,0.012311777,-0.34534138,-0.25264484
45,1908-10-01,3,-0.31951225,-0.64526516,-0.5771934,-0.24800086,-0.58629686,-0.03245353,-0.38965026,-0.19551182
46,1908-11-01,1,-0.41444048,-0.8513009,-0.9033621,-0.6377309,-0.7936983,-0.27914587,-1.0426985,-0.095575035
47,1908-12-01,2,-0.57472306,-1.1248043,-0.9770385,-0.45580357,-1.155175,-0.09214015,-0.7173938,-0.34682128
48,1909-01-01,2,-0.83797145,-0.8665974,-0.7750784,-0.3440016,-0.9374545,-0.07609079,-0.5010056,-0.6659707
49,1909-02-01,2,-1.1384679,-0.72843295,-0.66663307,-0.41607112,-0.7662469,0.021013886,-0.59347415,-0.9304323
50,1909-03-01,3,-0.93282455,-0.6030193,-0.72623956,-0.5481435,-0.6044384,-0.06661612,-0.83856153,-0.6587528
51,1909-04-01,3,-0.8666971,-0.5852562,-0.4902261,-0.49713212,-0.61148465,-0.16099176,-0.7584549,-0.61813104
52,1909-05-01,3,-0.98049587,-0.56229264,-0.40560275,-0.50703496,-0.6011766,-0.24309155,-0.7639099,-0.7269784
53,1909-06-01,3,-1.2749755,-0.6029485,-0.5280739,-0.79568285,-0.65898865,-0.33026624,-1.2251633,-0.8771341
54,1909-07-01,3,-1.2759258,-0.49463582,-0.3813811,-0.5492655,-0.52949727,-0.23779556,-0.80615884,-1.001293
55,1909-08-01,3,-0.93902284,-0.48291638,-0.21049857,-0.6324096,-0.57808745,-0.14885692,-0.98119396,-0.62281805
56,1909-09-01,3,-0.6682476,-0.6746165,-0.6677106,-0.8498247,-0.7010094,-0.49488008,-1.3778772,-0.24333522
57,1909-10-01,1,-0.9178394,-1.0023628,-1.0760243,-1.0448514,-0.99037933,-0.5585352,-1.6844635,-0.3954137
58,1909-11-01,1,-1.2107571,-1.3218763,-1.4100009,-0.85828626,-1.3096488,-0.4811322,-1.3380109,-0.781614
59,1909-12-01,1,-1.0523543,-1.1559939,-1.2478025,-0.852944,-1.1113518,-0.48327708,-1.3447694,-0.6258823
60,1910-01-01,1,-1.0112214,-1.0205721,-1.1471559,-0.753252,-0.9684063,-0.5813587,-1.1794064,-0.6345954
61,1910-02-01,1,-0.7326783,-1.0973202,-1.3964852,-0.97806025,-1.0075915,-0.85277206,-1.5894346,-0.24364817
62,1910-03-01,1,-1.0925622,-1.1142658,-1.2539711,-0.9528718,-1.0475359,-0.5628392,-1.5106258,-0.6161263
63,1910-04-01,1,-1.5313201,-1.3944129,-1.502054,-1.1965092,-1.3281913,-0.599296,-1.8809338,-0.9330655
64,1910-05-01,1,-0.9487376,-1.2757624,-1.4148394,-1.0686395,-1.19157,-0.656,-1.7218134,-0.41441786
65,1910-06-01,1,-0.7870693,-0.8528867,-1.1651932,-1.3133762,-0.74343616,-0.79240775,-2.1540327,-0.13038123
66,1910-07-01,1,-0.7564216,-0.70975703,-1.0080515,-1.2355626,-0.67377603,-0.8996155,-2.0248144,-0.13864034
67,1910-08-01,1,-1.141979,-0.9610557,-1.1700282,-1.220258,-0.911322,-0.78374344,-1.9602407,-0.53185
68,1910-09-01,3,-0.5250871,-0.6561356,-0.9894271,-1.0824976,-0.61764944,-0.7530188,-1.7877373,0.01616168
69,1910-10-01,3,-0.8645539,-0.6689016,-0.8420973,-0.9476784,-0.6529018,-0.6307932,-1.524598,-0.39071473
70,1910-11-01,1,-0.5929446,-0.69852,-0.9977864,-1.0476475,-0.6346792,-0.7891748,-1.7217063,-0.069120884
71,1910-12-01,3,-0.85032725,-0.6094855,-0.863793,-0.91621244,-0.58377326,-0.53260976,-1.4725285,-0.39222103
72,1911-01-01,3,-0.637236,-0.5517651,-0.6722048,-0.49361658,-0.598425,-0.28428534,-0.7754246,-0.3904277
73,1911-02-01,2,-0.5450159,-0.87938374,-0.8120307,-0.17566231,-0.9381424,-0.05240332,-0.24412435,-0.45718473
74,1911-03-01,2,-1.1132079,-0.8307231,-0.7062441,0.008552014,-0.8323418,0.13440305,0.12585922,-1.117484
75,1911-04-01,2,-0.9691637,-0.79831976,-0.7048953,-0.26605743,-0.81661165,0.04386013,-0.35538128,-0.836135
76,1911-05-01,3,-0.11329799,-0.36836758,-0.45974058,-0.4103774,-0.3775879,-0.10900241,-0.68631184,0.091890715
77,1911-06-01,3,0.5460599,0.05032201,-0.30097684,-0.4869349,0.08397641,-0.35736823,-0.8823954,0.78952736
78,1911-07-01,4,0.8726618,0.38039377,-0.07385938,-0.41285667,0.50897324,-0.323887,-0.7891226,1.0790901
79,1911-08-01,4,1.3191814,0.62325484,0.09942727,-0.4529129,0.76283723,-0.45113885,-0.9018701,1.5456378
80,1911-09-01,7,1.3536732,0.7493894,0.38603488,0.070114166,0.8776661,-0.15016666,-0.016173236,1.3186162
81,1911-10-01,7,1.3640232,1.0355797,0.73611915,0.1755729,1.0944538,-0.008355051,0.16207163,1.2762368
82,1911-11-01,7,1.7139139,1.2907734,0.99766576,0.26871338,1.3175768,0.1117906,0.28542137,1.5795572
83,1911-12-01,7,2.2709646,1.5582522,1.0613291,0.20798187,1.6424824,-0.24076839,0.12647271,2.1669736
84,1912-01-01,7,2.0846934,1.4355983,1.2096317,0.29911926,1.478063,-0.0189507,0.30003345,1.9351338
85,1912-02-01,7,1.4865072,1.184616,1.1897306,0.58375734,1.1908277,0.21070486,0.8437368,1.1946285
86,1912-03-01,7,1.0791442,0.8397939,0.8801872,0.49684706,0.8275846,0.298388,0.73672557,0.8307207
87,1912-04-01,6,0.8092531,0.6945181,0.8100403,0.8439034,0.70807755,0.44352517,1.3537105,0.3873014
88,1912-05-01,6,0.24167703,0.39529458,0.61450857,0.72785556,0.3694442,0.5183432,1.2131869,-0.12225075
89,1912-06-01,6,0.11184741,0.19769318,0.3492678,0.52104723,0.12659475,0.46763626,0.8745956,-0.14867622
90,1912-07-01,5,0.15448052,-0.060682993,0.05557523,0.41112667,-0.10733639,0.2842558,0.6834673,-0.05108282
91,1912-08-01,5,-0.07025195,-0.16402853,-0.056096476,0.3030238,-0.1972757,0.2829446,0.52216566,-0.22176385
92,1912-09-01,4,0.47469622,-0.052977968,-0.0792993,0.43432087,-0.028486466,0.14977247,0.6908759,0.2575358
93,1912-10-01,6,0.30367738,0.09658173,0.1638529,0.7801604,0.13592277,0.32908994,1.295905,-0.08640283
94,1912-11-01,5,-0.30183214,0.12711923,0.23715746,0.52995795,0.09241422,0.5216396,0.93111175,-0.5668111
95,1912-12-01,5,-0.1271418,0.042456906,0.10754371,0.41131145,0.029459272,0.4026604,0.7119437,-0.33279753
96,1913-01-01,4,0.6316474,0.45077455,0.22139034,0.16698302,0.48491296,0.051301077,0.2207064,0.5481559
97,1913-02-01,6,0.05722791,0.493349,0.3647061,0.13347688,0.47358647,0.1426934,0.22118792,-0.009510532
98,1913-03-01,4,-0.1971496,0.053196,0.081001386,-0.1551663,0.02626499,0.040760018,-0.24406774,-0.119566455
99,1913-04-01,2,-0.54561585,-0.23330621,-0.038888942,-0.33377582,-0.2757483,0.026421797,-0.5128573,-0.37872794
100,1913-05-01,5,-0.5954001,-0.18053532,0.089886524,-0.13397904,-0.21914539,0.16349919,-0.16822436,-0.52841055
101,1913-06-01,4,0.31321824,0.13263173,0.16504446,-0.17499408,0.10882936,-0.34414974,-0.32881176,0.4007153
102,1913-07-01,4,0.21821177,0.3967212,0.29033148,-0.16655919,0.3791874,-0.17968215,-0.3049718,0.30149138
103,1913-08-01,6,0.55616266,0.5187395,0.42635188,0.16601548,0.53880805,0.05264607,0.22661006,0.4731549
104,1913-09-01,6,0.7002983,0.5560127,0.40735656,0.21347876,0.552761,0.29481092,0.29288408,0.5935589
105,1913-10-01,7,1.2039586,0.6915366,0.6405233,0.466715,0.6696286,0.32979056,0.6730197,0.97060114
106,1913-11-01,7,1.5516741,0.86810637,0.9199629,0.81979847,0.81450045,0.41911107,1.23849,1.1417749
107,1913-12-01,7,1.5165582,1.0468802,1.0468892,0.9150308,0.9894455,0.32076842,1.4038966,1.0590428
108,1914-01-01,7,1.0133162,1.0524689,1.1128025,0.9270339,0.97323084,0.44644594,1.4746261,0.5497992
109,1914-02-01,6,-0.066545,0.67328024,0.9589586,1.0751618,0.63789976,0.79254174,1.8344296,-0.6041259
110,1914-03-01,6,-0.0052120835,0.63022137,0.80541974,0.94523257,0.5785583,0.7656558,1.6074166,-0.47782838
111,1914-04-01,6,0.070534214,0.81978273,1.0674812,0.9170146,0.77580714,0.7086635,1.5518715,-0.38797307
112,1914-05-01,6,-0.16786882,0.5799137,0.9526312,1.0367053,0.48484755,1.0006465,1.7791859,-0.6862215
113,1914-06-01,6,-0.5167172,0.32558975,0.7563107,0.79883975,0.18054102,1.0163811,1.4096993,-0.9161371
114,1914-07-01,6,0.040713836,0.62420624,0.818909,0.57504714,0.56195617,0.7278352,0.9735088,-0.24680974
115,1914-08-01,7,0.74685854,0.9758229,1.0589502,0.79557383,0.96182406,0.63317907,1.2777897,0.34907162
116,1914-09-01,7,0.9325171,0.95320016,1.0258815,0.71987045,0.963029,0.5621505,1.1305281,0.5725819
117,1914-10-01,7,0.9203503,1.1044849,1.1620538,0.80122167,1.0873431,0.63090765,1.2700418,0.5197395
118,1914-11-01,7,1.0893304,1.2285641,1.122268,0.7186376,1.2645634,0.45643613,1.1127509,0.73001164
119,1914-12-01,7,1.1172374,1.2895132,1.1959325,0.85253733,1.3247249,0.4356851,1.3375897,0.69096875
120,1915-01-01,7,1.2568724,1.3444443,1.2930242,0.8468906,1.3704588,0.40175775,1.3140268,0.8334271
121,1915-02-01,7,1.5232759,1.3075243,1.2763586,0.91679555,1.3065894,0.418392,1.406225,1.0648781
122,1915-03-01,7,1.3993173,1.2410241,1.2220994,0.8528616,1.2308084,0.4162498,1.3099331,0.97288644
123,1915-04-01,7,1.7153739,1.009457,0.87137616,0.6283113,1.0254905,0.17890841,0.8965918,1.4012182
124,1915-05-01,7,1.4594166,0.9401553,0.9478265,0.6719555,0.91970587,0.26533246,0.9963828,1.1234388
125,1915-06-01,7,1.0249599,0.88304394,0.88996744,0.617385,0.8703044,0.07548029,0.9470586,0.7162674
126,1915-07-01,6,0.37861383,0.82276076,0.9078264,0.47716832,0.74115735,0.079968944,0.7733248,0.14002967
127,1915-08-01,6,-0.14791238,0.34740445,0.4962515,0.25054756,0.28020516,0.078542605,0.4407221,-0.27318615
128,1915-09-01,4,-0.27204967,-0.021808892,0.12077446,0.09646541,-0.09696441,-0.073724896,0.19119616,-0.32028237
129,1915-10-01,5,-0.4971748,-0.14272873,0.072509974,0.09049205,-0.22515807,0.22993457,0.20355397,-0.5424208
130,1915-11-01,2,-0.67395306,-0.34351623,-0.11639712,0.0040549957,-0.42340502,0.08759644,0.0742888,-0.67598057
131,1915-12-01,2,-0.9271461,-0.6347779,-0.44999677,-0.2668061,-0.7807196,-0.069429934,-0.36085576,-0.793743
132,1916-01-01,2,-1.6272529,-0.8237081,-0.5891018,-0.2919245,-0.90953666,0.018090934,-0.33354637,-1.4812907
133,1916-02-01,2,-1.7334973,-0.9068837,-0.6365981,-0.100929,-0.97061604,0.18870693,0.0017704219,-1.6830328
134,1916-03-01,2,-1.6735142,-0.910769,-0.74141455,-0.037035074,-0.91591424,0.16644795,0.1043918,-1.6549968
135,1916-04-01,2,-1.4352055,-1.0508145,-0.8078853,0.044386297,-1.0550013,0.34911737,0.21897726,-1.4573987
136,1916-05-01,2,-1.6080189,-1.2716413,-0.8603489,0.010323033,-1.2864758,0.39145532,0.17835104,-1.6131804
137,1916-06-01,2,-2.0992298,-1.2902507,-0.88824767,-0.1727945,-1.3630198,0.4187983,-0.08382769,-2.0128326
138,1916-07-01,2,-2.1556258,-1.2068744,-0.9588831,-0.3627413,-1.2398026,-0.01657857,-0.40109766,-1.9742552
139,1916-08-01,1,-2.5304708,-1.5456142,-1.1784941,-0.67068416,-1.6204803,-0.011939794,-0.88711596,-2.1951287
140,1916-09-01,1,-1.8271852,-1.4858437,-1.3458645,-1.0059264,-1.5258778,-0.26082695,-1.5273564,-1.324222
141,1916-10-01,1,-1.8356311,-1.3683528,-1.301791,-1.0882434,-1.4118694,-0.35283485,-1.6664506,-1.2915094
142,1916-11-01,1,-1.7729051,-1.4786825,-1.4691569,-1.077723,-1.5122771,-0.4095198,-1.6548387,-1.2340436
143,1916-12-01,1,-1.5912795,-1.5629692,-1.643204,-0.97926617,-1.5107182,-0.6583356,-1.5056245,-1.1016464
144,1917-01-01,1,-0.62124443,-1.6541187,-1.6837403,-0.86159784,-1.6701323,-0.6483846,-1.4025918,-0.19044551
145,1917-02-01,1,-0.9080721,-1.4199861,-1.3251777,-0.84486276,-1.4658298,-0.53725404,-1.3454596,-0.48564073
146,1917-03-01,1,-0.68887675,-1.5549761,-1.3391321,-0.9506176,-1.6025976,-0.34370515,-1.5471623,-0.21356794
147,1917-04-01,1,0.11791754,-0.951309,-0.94253075,-0.9125391,-0.9385312,-0.59667647,-1.5631082,0.5741871
148,1917-05-01,3,0.30818117,-0.6517687,-0.57296145,-0.7176632,-0.63348085,-0.58736306,-1.2508457,0.6670128
149,1917-06-01,3,0.7407078,-0.18235128,-0.2720639,-0.4640758,-0.16523652,-0.47152203,-0.8629997,0.9727457
150,1917-07-01,3,0.97472423,-0.07700523,-0.2110348,-0.47746044,-0.019380996,-0.66464406,-0.9091552,1.2134545
151,1917-08-01,3,1.0960897,-0.3323157,-0.5203553,-0.73846877,-0.30122694,-0.84744817,-1.365006,1.4653242
152,1917-09-01,3,0.377842,-0.6145322,-0.74472845,-0.87524873,-0.61608565,-0.76269746,-1.5257071,0.8154664
153,1917-10-01,1,-0.44917893,-0.93235475,-0.98434764,-1.0024946,-0.95304763,-0.7691897,-1.6593229,0.052068353
154,1917-11-01,1,-0.7456821,-1.221068,-1.1530213,-0.9591505,-1.2934608,-0.56977457,-1.5559876,-0.26610687
155,1917-12-01,1,-0.6270627,-1.3008841,-1.2806072,-1.0747879,-1.3618,-0.63337886,-1.7644331,-0.08966875
156,1918-01-01,1,-0.8357694,-1.2721832,-1.2142018,-0.9844103,-1.2959467,-0.5717826,-1.5899206,-0.34356427
157,1918-02-01,1,-0.8417367,-0.949693,-0.94997424,-0.77578986,-0.92937183,-0.5578279,-1.2346691,-0.45384175
158,1918-03-01,3,-0.18552668,-0.48462835,-0.55644906,-0.49078512,-0.4637217,-0.43811518,-0.81578207,0.059865877
159,1918-04-01,3,0.68341756,-0.1781524,-0.3446944,-0.5148371,-0.18159792,-0.41605654,-0.94356483,0.9408361
160,1918-05-01,4,1.5692812,0.24682754,-0.10395515,-0.27188155,0.31486252,-0.4579352,-0.6191268,1.705222
161,1918-06-01,4,2.0416765,0.584295,0.10842613,-0.05021866,0.7069731,-0.51432854,-0.28953937,2.0667858
162,1918-07-01,7,2.363739,0.9018524,0.39026275,0.20564456,1.0852687,-0.50844795,0.113221854,2.2609167
163,1918-08-01,7,2.1554813,1.0393149,0.45385686,0.21365257,1.1865501,-0.4438358,0.14766122,2.048655
164,1918-09-01,7,1.6175066,1.2369131,0.75941575,0.44572625,1.3719349,-0.30960155,0.595984,1.3946435
165,1918-10-01,7,1.7058065,1.5965675,1.1917464,0.7640108,1.7698911,-0.17313193,1.1282377,1.323801
166,1918-11-01,7,1.5988531,1.7481457,1.2010758,0.6813925,1.9210209,-0.18325512,0.998482,1.2581569
167,1918-12-01,7,1.4012729,1.5824457,1.2370504,0.6425682,1.6829078,0.053306535,0.9522387,1.0799888
168,1919-01-01,7,0.8694349,1.5429149,1.3125441,0.7410843,1.6034647,0.23678905,1.1728998,0.49889275
169,1919-02-01,7,0.848578,1.3654689,1.267172,0.9141965,1.3685766,0.29799134,1.4692763,0.39147973
170,1919-03-01,7,0.7996297,1.0988472,1.1320525,0.9643258,1.0431755,0.4169163,1.5593909,0.3174668
171,1919-04-01,7,0.8012301,0.854063,0.8006644,0.7381097,0.8590113,0.29934195,1.1746635,0.43217522
172,1919-05-01,7,1.0917249,0.56426054,0.43256944,0.6453401,0.6387592,0.047242735,0.98790574,0.76905483
173,1919-06-01,6,1.1263162,0.34944353,0.32705492,0.5851214,0.38161808,0.158114,0.8820748,0.8337555
174,1919-07-01,6,0.3534159,0.25058958,0.35569066,0.70107126,0.24325776,0.44691744,1.1564796,0.0028802752
175,1919-08-01,6,0.6536106,0.5167989,0.33367106,0.477098,0.61089724,0.15002777,0.74570554,0.4150616
176,1919-09-01,6,0.54067326,0.47673002,0.44666442,0.56794083,0.5452177,0.2580082,0.91143215,0.25670284
177,1919-10-01,6,0.6548753,0.3968116,0.342975,0.47434956,0.3927507,-0.00039820978,0.7409068,0.4177005
178,1919-11-01,6,0.15822202,0.49439427,0.45922327,0.33535004,0.46271878,0.11309006,0.5542729,-0.009452999
179,1919-12-01,7,0.49691236,0.8436597,0.77234423,0.43071645,0.8283022,0.07936233,0.6825267,0.28155413
180,1920-01-01,7,1.3283535,1.0454353,0.826372,0.44315138,1.0929468,-0.092134945,0.620522,1.1067778
181,1920-02-01,7,1.1119426,1.0971799,0.9078398,0.48589984,1.1272614,0.18737957,0.71483546,0.86899275
182,1920-03-01,7,0.7357567,0.8972065,0.83225393,0.3209966,0.8792043,0.13144125,0.47211856,0.5752584
183,1920-04-01,6,0.2517321,0.83239216,0.85662574,0.23173507,0.82562417,0.12611929,0.3687764,0.13586459
184,1920-05-01,6,0.37478533,0.8642776,0.78718615,0.062483452,0.8726675,-0.17827691,0.06874333,0.34354362
185,1920-06-01,6,-0.25441307,0.6624752,0.913727,0.59777427,0.5990802,0.37872094,1.0416576,-0.5533002
186,1920-07-01,6,-0.6798862,0.30791077,0.81360567,0.56608796,0.20026274,0.54799366,1.0303382,-0.9629302
187,1920-08-01,6,-0.43758118,0.2205996,0.58115894,0.55621505,0.19593057,0.44319198,0.9893237,-0.7156887
188,1920-09-01,6,0.024408676,0.15681925,0.3095307,0.3047896,0.19658229,0.1502877,0.5157015,-0.12798613
189,1920-10-01,5,-0.5183414,-0.08622801,0.18668248,0.42666703,-0.076158896,0.5865283,0.77716815,-0.7316749
190,1920-11-01,4,0.00994285,-0.14520751,-0.15463835,-0.19407961,-0.09615745,0.023128971,-0.33092964,0.106982656
191,1920-12-01,4,0.11914985,-0.098312534,-0.492438,-0.69460815,-0.008497397,-0.47192374,-1.1927489,0.4664539
192,1921-01-01,3,-0.16500688,-0.22067408,-0.35644555,-0.39167786,-0.20181581,-0.26464385,-0.64935166,0.030832052
193,1921-02-01,3,-0.45832628,-0.627549,-0.95182735,-0.7304349,-0.5931256,-0.64074224,-1.1959068,-0.09310883
194,1921-03-01,1,-0.41430795,-1.3790764,-1.8586327,-1.0602381,-1.3555025,-0.81149,-1.760974,0.11581111
195,1921-04-01,2,-0.8379325,-0.75941974,-0.8245115,-0.49276334,-0.7813117,-0.12748392,-0.75390446,-0.5915508
196,1921-05-01,3,-0.4966147,-0.498818,-0.5297385,-0.6326116,-0.54334795,-0.3920783,-1.0257782,-0.18030891
197,1921-06-01,3,-1.0693486,-0.31268844,-0.39422014,-0.6591254,-0.31636816,-0.32703495,-1.0135783,-0.7397859
198,1921-07-01,5,-1.0946612,-0.21225071,-0.21753772,-0.23651421,-0.18927434,-0.18950896,-0.29260802,-0.97640413
199,1921-08-01,5,-0.83986866,-0.27133897,0.023682285,-0.0785837,-0.38706404,0.12836662,-0.04960542,-0.8005768
200,1921-09-01,5,-0.449283,-0.21241339,-0.043792218,-0.121765,-0.28046608,0.018218935,-0.16207221,-0.3884005
201,1921-10-01,5,-0.34392896,-0.21976204,-0.027555447,-0.08904252,-0.19401681,0.028129786,-0.116979405,-0.2994077
202,1921-11-01,2,-0.31386757,-0.3360124,-0.3655659,-0.25088876,-0.31376958,-0.24484447,-0.39512414,-0.18842319
203,1921-12-01,5,-0.20276058,-0.537481,-0.21218798,0.17352892,-0.5450853,0.20463371,0.31527525,-0.28952503
204,1922-01-01,2,-0.63929653,-0.6099491,-0.26893637,0.0045167617,-0.6599596,0.066406354,0.07160815,-0.6415549
205,1922-02-01,5,0.08487998,0.012298943,0.18971403,0.34776685,-0.014181025,0.25857222,0.58271563,-0.08900344
206,1922-03-01,5,-0.25873503,0.110680014,0.19944847,0.17408036,0.1421733,0.22604166,0.32181013,-0.34577522
207,1922-04-01,5,-0.7106637,-0.12855102,-0.21634853,0.03704797,-0.022462916,0.12566072,0.13404793,-0.72918767
208,1922-05-01,5,-0.89916885,-0.19546519,-0.010338076,0.37093967,-0.15286624,0.54056466,0.72051436,-1.0846387
209,1922-06-01,2,-0.98627555,-0.40933493,-0.20175266,-0.075975746,-0.48435697,0.33929792,-0.030531205,-0.94828767
210,1922-07-01,2,-0.9213133,-0.8303334,-0.47783858,-0.09949459,-0.9319178,0.29391634,-0.077009484,-0.871566
211,1922-08-01,2,-0.9284061,-1.4961666,-0.927021,-0.23827915,-1.7064257,0.5445417,-0.31223395,-0.80926657
212,1922-09-01,2,-1.504504,-1.1683849,-0.49929595,0.18547542,-1.3909962,0.9035232,0.46575862,-1.5972416
213,1922-10-01,2,-1.1142457,-0.85336065,-0.48887634,-0.15014085,-1.0050848,0.3777404,-0.14381489,-1.0391753
214,1922-11-01,2,-1.2390134,-0.78458184,-0.3441688,-0.14071709,-0.920242,0.3319006,-0.11531771,-1.1686549
215,1922-12-01,2,-1.2315128,-0.7663622,-0.50194466,-0.21700898,-0.8124529,0.1359597,-0.24576399,-1.1230083
216,1923-01-01,2,-0.4199944,-0.6720891,-0.7239668,-0.2790174,-0.6610941,-0.15117939,-0.43233013,-0.28048572
217,1923-02-01,3,-0.32384503,-0.4877709,-0.63291645,-0.4563965,-0.40132314,-0.25100434,-0.74348956,-0.09564678
218,1923-03-01,5,-0.5596121,-0.2861745,-0.22100239,-0.00062547775,-0.2138217,0.18784523,0.054897897,-0.55929935
219,1923-04-01,5,0.030492527,-0.07286317,-0.07342728,0.018451296,-0.00665708,0.22309227,0.028317953,0.02126688
220,1923-05-01,4,0.36626658,0.24398448,0.05817901,0.06019012,0.35055047,0.048301816,0.065696545,0.3361715
