,time,cluster,nino12,nino3,nino34,nino4,canonical,EMI,C_index_takahashi,E_index_takahashi
151,1917-08-16 12:00:00,4,0.4167019,0.36833072,0.2009131,-0.19592677,0.4023798,-0.37977314,-0.37474573,0.5146653
152,1917-09-16 00:00:00,4,-0.003365457,0.15868038,0.038421698,-0.28131866,0.19429702,-0.32776415,-0.47790518,0.13729388
153,1917-10-16 12:00:00,5,-0.20807621,0.007959044,0.074263416,-0.07706684,0.0017832064,-0.027218727,-0.11020601,-0.16954279
154,1917-11-16 00:00:00,3,-0.32360527,-0.34578288,-0.3738763,-0.38718554,-0.324972,-0.25046554,-0.6258549,-0.1300125
155,1917-12-16 12:00:00,3,-0.94601935,-0.96146315,-0.7352365,-0.43724012,-0.9938982,-0.18651555,-0.6487063,-0.7273993
156,1918-01-16 12:00:00,1,-0.7842134,-0.99893695,-0.8703483,-0.51899713,-1.0120733,-0.2916637,-0.8038738,-0.5247148
157,1918-02-15 00:00:00,3,-0.4647498,-0.8784321,-0.85493624,-0.52619225,-0.87607515,-0.27030665,-0.84805185,-0.20165369
158,1918-03-16 12:00:00,3,-0.11192976,-0.7131788,-0.9126703,-0.48230895,-0.65314853,-0.39817783,-0.8087323,0.12922472
159,1918-04-16 00:00:00,4,0.7801776,-0.2624339,-0.5101658,-0.4263417,-0.21923132,-0.44596973,-0.8027987,0.9933485
160,1918-05-16 12:00:00,4,1.3666064,0.32953808,-0.055694085,-0.3002189,0.36518618,-0.50650966,-0.6470328,1.5167158
161,1918-06-16 00:00:00,7,1.965267,0.8917088,0.44100815,0.07325816,0.9456627,-0.34715444,-0.071987815,1.9286379
162,1918-07-16 12:00:00,7,2.007512,0.6858964,0.009105359,-0.12048222,0.81352055,-0.63458407,-0.40557098,2.0677533
163,1918-08-16 12:00:00,6,1.7576765,0.6944051,0.19297907,0.09980019,0.7986098,-0.32228523,-0.0061073154,1.7077764
164,1918-09-16 00:00:00,7,1.7919428,0.8222125,0.49244156,0.36587456,0.88644934,-0.06197861,0.44279248,1.6090056
165,1918-10-16 12:00:00,7,1.8783941,1.208628,0.9843186,0.5947667,1.2464168,0.020210102,0.823264,1.5810108
166,1918-11-16 00:00:00,7,1.7896229,1.5281682,1.2994349,0.63831764,1.5546734,0.0058606565,0.9061777,1.4704641
167,1918-12-16 12:00:00,7,1.5660852,1.4884273,1.3065026,0.6397006,1.5053673,0.097601905,0.9308825,1.2462349
168,1919-01-16 12:00:00,7,1.2522343,1.5329418,1.5800002,0.89963484,1.5033249,0.31897193,1.4041559,0.8024169
169,1919-02-15 00:00:00,7,0.7096487,1.0952951,1.2109337,0.7239679,1.061187,0.27225044,1.1597805,0.34766477
170,1919-03-16 12:00:00,6,0.36848098,0.7210908,0.9369949,0.8002841,0.6801163,0.4490985,1.3236349,-0.031661063
171,1919-04-16 00:00:00,6,0.6822856,0.6274329,0.7156502,0.66752994,0.63990796,0.22283098,1.0665723,0.34852064
172,1919-05-16 12:00:00,6,0.9474805,0.8588083,0.7272604,0.6594591,0.91125953,0.16798878,1.0263325,0.61775094
173,1919-06-16 00:00:00,6,0.89559996,0.79084545,0.67206275,0.46043664,0.81982327,0.049598075,0.69318235,0.66538167
174,1919-07-16 12:00:00,6,0.46779212,0.6224955,0.49575576,0.21453746,0.6137038,-0.074058354,0.31793448,0.3605234
175,1919-08-16 12:00:00,6,0.14419825,0.72695535,0.7179302,0.41147938,0.68788344,0.17723244,0.68509513,-0.061541438
176,1919-09-16 00:00:00,6,0.63988936,0.68519354,0.6273553,0.30412158,0.6719323,-0.04413473,0.45301777,0.48782855
177,1919-10-16 12:00:00,5,0.42020312,0.28014615,0.24037306,-0.008296803,0.27412492,-0.024719208,-0.056124877,0.4243515
178,1919-11-16 00:00:00,4,-0.13110578,-0.24049675,-0.23816833,-0.4175704,-0.27287734,-0.15942168,-0.69675916,0.077679425
179,1919-12-16 12:00:00,6,0.45355433,0.37139773,0.4209907,0.22780593,0.3410106,0.10640721,0.34191465,0.33965138
180,1920-01-16 12:00:00,6,1.1635118,0.8927641,0.7108034,0.23198457,0.9143295,-0.050189115,0.2780226,1.0475194
181,1920-02-15 00:00:00,6,0.9525093,0.8295761,0.6841247,0.24272129,0.8521592,-0.00020350516,0.31737527,0.8311486
182,1920-03-16 12:00:00,6,0.46436277,0.7533987,0.6831076,0.31149822,0.7631925,0.13088483,0.4831107,0.30861366
183,1920-04-16 00:00:00,4,0.37226784,0.31386587,-0.010638942,0.021088338,0.38119546,-0.286863,-0.0013766102,0.36172366
184,1920-05-16 12:00:00,5,0.3698094,0.35112223,0.012563733,0.17022744,0.40722352,-0.35173303,0.25240573,0.28469568
185,1920-06-16 00:00:00,5,-0.20800558,0.43439698,0.47561875,0.41536945,0.421491,0.19661152,0.7269286,-0.4156903
186,1920-07-16 12:00:00,5,-1.2752322,-0.089630745,0.35783884,0.4113378,-0.18344411,0.690781,0.8267975,-1.4809011
187,1920-08-16 12:00:00,5,-0.38537964,0.22443652,0.331377,0.35379034,0.19313192,0.2862922,0.63998157,-0.5622748
188,1920-09-16 00:00:00,5,-0.36795947,0.31091845,0.4807207,0.37235734,0.27706093,0.38617605,0.66980344,-0.5541381
189,1920-10-16 12:00:00,5,-0.8210303,0.16317396,0.6559918,0.7483238,0.06734535,0.86400026,1.3542535,-1.1951922
190,1920-11-16 00:00:00,5,0.08905341,0.10266373,0.106371544,0.057038903,0.10124302,0.096644476,0.088060796,0.060533956
191,1920-12-16 12:00:00,4,0.20742947,0.32134637,0.113252975,-0.27974835,0.35003573,-0.2456266,-0.49631515,0.34730363
192,1921-01-16 12:00:00,5,-0.19895713,0.4352421,0.5239652,0.068453036,0.40768832,0.13457324,0.13626587,-0.23318365
193,1921-02-15 00:00:00,4,-0.36741585,-0.10859204,-0.4510614,-0.40252247,-0.020487288,-0.3183866,-0.64754665,-0.16615461
194,1921-03-16 12:00:00,1,-0.37189633,-0.9365663,-1.309511,-0.8362012,-0.8458601,-0.7008591,-1.3843524,0.04620427
195,1921-04-16 00:00:00,2,-0.71848404,-0.4866109,-0.4644186,-0.19249834,-0.4914998,0.07847202,-0.2553988,-0.6222349
196,1921-05-16 12:00:00,3,-0.5431136,-0.6740374,-0.7868612,-0.581015,-0.64380544,-0.4776664,-0.93341416,-0.2526061
197,1921-06-16 00:00:00,4,-0.6253763,-0.053117722,-0.1282413,-0.37914976,-0.036429614,-0.31595734,-0.582017,-0.4358014
198,1921-07-16 12:00:00,5,-0.52393955,-0.12712091,-0.17892957,-0.19705854,-0.10282278,-0.20995429,-0.2826056,-0.42541027
199,1921-08-16 12:00:00,2,-0.9671843,-0.5174015,-0.22783606,0.07947166,-0.56995857,0.2522106,0.23182026,-1.0069201
200,1921-09-16 00:00:00,2,-1.1132263,-0.30541843,-0.09953066,-0.14756322,-0.34043616,0.10153818,-0.13953483,-1.0394447
