,time,cluster,nino12,nino3,nino34,nino4,canonical,EMI,C_index_takahashi,E_index_takahashi
940,1983-05-01,8,3.970378,1.7264875,0.8835699,0.26662007,1.8959675,-0.90696573,0.05621633,3.8370678
941,1983-06-01,8,4.3370004,1.5736233,0.5788992,0.17305903,1.7791741,-1.2593815,-0.1394997,4.2504706
942,1983-07-01,4,3.8098316,0.8401528,-0.058954984,-0.045037378,1.0336744,-1.2609913,-0.4575467,3.8323503
943,1983-08-01,4,2.825902,0.6398682,-0.21987347,-0.16380425,0.8371495,-1.1783224,-0.56105745,2.907804
944,1983-09-01,4,1.2319471,0.11189973,-0.47683525,-0.5555544,0.2569123,-1.069375,-1.0676372,1.5097243
945,1983-10-01,4,0.89422566,-0.577964,-1.066302,-0.6669964,-0.45054626,-0.96305627,-1.2233166,1.2277238
946,1983-11-01,3,0.31982434,-1.0046467,-1.2166121,-0.8229145,-0.94931173,-0.79182184,-1.430937,0.7312816
947,1983-12-01,3,0.17401591,-0.866662,-1.0420291,-0.69744074,-0.8253684,-0.62886,-1.2030509,0.5227363
948,1984-01-01,3,-0.41751683,-0.6576978,-0.7257409,-0.68181413,-0.6560787,-0.5873316,-1.1173325,-0.07660976
949,1984-02-01,5,-0.8554228,-0.18757689,-0.18562071,-0.5362916,-0.19909438,-0.3254326,-0.82615346,-0.587277
950,1984-03-01,5,-0.8099247,-0.22815792,-0.47916776,-0.62485904,-0.18925315,-0.40403643,-0.9812679,-0.4974952
951,1984-04-01,3,-0.2211209,-0.39267555,-0.5467177,-0.6584519,-0.36537322,-0.48027807,-1.0972562,0.10810506
952,1984-05-01,2,-0.9706495,-0.83082885,-0.63703585,-0.59011406,-0.87993705,-0.18914637,-0.906129,-0.6755924
953,1984-06-01,2,-0.80658686,-1.0221275,-0.74609387,-0.5070845,-1.0849391,0.012800284,-0.781385,-0.5530446
954,1984-07-01,2,-0.5831915,-0.652433,-0.341848,-0.2769733,-0.7318773,0.06005011,-0.4125355,-0.44470486
955,1984-08-01,3,-0.61493325,-0.3396574,-0.09406386,-0.28439727,-0.397219,-0.08013051,-0.42198205,-0.47273463
956,1984-09-01,5,-0.15078938,-0.27075756,-0.1907427,-0.21775933,-0.28685746,-0.14429295,-0.35511193,-0.041909717
957,1984-10-01,3,-0.54503655,-0.5527428,-0.48055068,-0.4152902,-0.5768976,-0.13167296,-0.6514897,-0.33739144
958,1984-11-01,3,-0.15242939,-0.8812973,-1.0161593,-0.62841016,-0.85781306,-0.43276742,-1.0530543,0.1617757
959,1984-12-01,1,-0.40000996,-1.2173146,-1.2702315,-0.73627293,-1.2029169,-0.33815578,-1.211663,-0.031873494
960,1985-01-01,1,-0.7647592,-1.2677088,-1.1424515,-0.41060224,-1.278517,0.004940912,-0.62154794,-0.5594581
961,1985-02-01,2,-1.3101959,-0.86996967,-0.65528864,-0.4635385,-0.9012636,0.014321648,-0.6569959,-1.0784267
962,1985-03-01,3,-0.79152596,-0.71465796,-0.6935643,-0.74070364,-0.7126714,-0.3642845,-1.1800437,-0.42117414
963,1985-04-01,1,-1.3050697,-0.8974269,-0.9942263,-0.883753,-0.8618638,-0.4378109,-1.3718731,-0.86319315
964,1985-05-01,2,-1.6967955,-0.9191583,-0.89844245,-0.7563724,-0.90465367,-0.31427652,-1.1161536,-1.3186092
965,1985-06-01,2,-1.0964897,-0.82809764,-0.7306535,-0.6467074,-0.8510311,-0.13271636,-0.9897537,-0.77313596
966,1985-07-01,2,-1.3103632,-0.9324629,-0.5453271,-0.37666166,-1.0112872,0.28443915,-0.5092885,-1.1220324
